id,label,speak,aliases,category,pos,intent,core,safety,tier,words,composable,components,sources,list_count,corpus_freq,score
card_1979,internet,Internet,,technology,noun,content,0,0,fringe,1,0,,consensus17,17,6,9.72
card_1980,interview,Interview,interviewed|interviewing|interviews,actions,noun,content,0,0,fringe,1,0,,consensus13,13,3,7.28
card_1981,intestines,Intestines,,body,noun,content,0,0,fringe,1,0,,consensus8,8,0,3.2
card_1982,into,Into,,core,func,content,0,0,fringe,1,0,,consensus4,4,43,7.28
card_1983,invitation,Invitation,,ideas,noun,content,0,0,fringe,1,0,,consensus12,12,1,5.84
card_1984,invite,Invite,,actions,noun,content,0,0,fringe,1,0,,consensus12,12,16,9.05
card_1985,involve,Involve,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_1986,iowa,Iowa,,people,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_1987,ipad,Ipad,,technology,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_1988,iron,Iron,ironed|ironing|irons,things,noun,content,0,0,fringe,1,0,,consensus19,19,2,9.25
card_1989,iron age,Iron age,,time,noun,content,0,0,fringe,2,1,card_1988|card_1120,consensus6,6,0,2.4
card_1990,is finished,Is finished,,phrases,phrase,question,0,0,fringe,2,1,card_0105|card_0071,consensus5,5,1,3.04
card_1991,island,Island,,nature,noun,content,0,0,fringe,1,0,,consensus18,18,4,9.61
card_1992,isn't,Isn't,,core,aux,content,0,0,fringe,1,0,,consensus5,5,43,7.68
card_1993,it was nice to see you,It was nice to see you,,phrases,phrase,statement,0,0,fringe,6,1,card_0106|card_0248|card_0149|card_0231|card_0191|card_0273,consensus4,4,1,1.14
card_1994,it's,It's,,things,noun,content,0,0,fringe,1,0,,consensus8,8,357,12.02
card_1995,itchy,Itchy,,health,noun,content,0,0,fringe,1,0,,consensus15,15,4,8.41
card_1996,itself,Itself,,things,pron,content,0,0,fringe,1,0,,consensus6,6,3,4.48
card_1997,jack-o-lantern,Jack-o-lantern,,nature,adj,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_1998,jail,Jail,,things,noun,content,0,0,fringe,1,0,,consensus14,14,2,7.25
card_1999,janitor,Janitor,,people,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2000,japan,Japan,,places,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2001,jar,Jar,,things,noun,content,0,0,fringe,1,0,,consensus16,16,3,8.48
card_2002,jaw,Jaw,jaws,body,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2003,jealous,Jealous,,feelings,adj,feeling,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2004,jeans,Jeans,,clothes,noun,content,0,0,fringe,1,0,,consensus11,11,4,6.81
card_2005,jello,Jello,,food,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2006,jelly,Jelly,,food,adv,content,0,0,fringe,1,0,,consensus20,20,2,9.65
card_2007,jet,Jet,,transport,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2008,jewish holiday,Jewish holiday,,time,noun,content,0,0,fringe,2,0,,consensus4,4,0,1.6
card_2009,job,Job,jobs,activities,noun,content,0,0,fringe,1,0,,consensus21,21,54,14.41
card_2010,jog,Jog,,actions,noun,content,0,0,fringe,1,0,,consensus10,10,6,6.92
card_2011,join,Join,joined|joining|joins,actions,noun,content,0,0,fringe,1,0,,consensus9,9,20,8.17
card_2012,joke,Joke,joked|jokes|joking,ideas,noun,content,0,0,fringe,1,0,,consensus13,13,20,9.77
card_2013,journalist,Journalist,,people,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2014,joy,Joy,,feelings,adj,feeling,0,0,fringe,1,0,,consensus5,5,2,3.65
card_2015,judge,Judge,judged|judges|judging,actions,noun,content,0,0,fringe,1,0,,consensus15,15,8,9.3
card_2016,juice,Juice,,drink,noun,content,0,0,fringe,1,0,,consensus22,22,10,12.4
card_2017,jungle,Jungle,,places,noun,content,0,0,fringe,1,0,,consensus10,10,1,5.04
card_2018,junior,Junior,,people,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2019,junk food,Junk food,,food,noun,content,0,0,fringe,2,0,,consensus5,5,1,3.04
card_2020,jurassic,Jurassic,,time,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2021,just,Just,,core,func,content,0,0,fringe,1,0,,consensus16,16,386,15.34
card_2022,kansas,Kansas,,places,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2023,karaoke,Karaoke,,activities,noun,content,0,0,fringe,1,0,,consensus8,8,0,3.2
card_2024,kayak,Kayak,,transport,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2025,kennel,Kennel,,things,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2026,ketchup,Ketchup,,food,noun,content,0,0,fringe,1,0,,consensus18,18,4,9.61
card_2027,key,Key,keys,things,noun,content,0,0,fringe,1,0,,consensus16,16,25,11.29
card_2028,kick,Kick,kicked|kicking|kicks,actions,noun,content,0,0,fringe,1,0,,consensus16,16,5,9.09
card_2029,kid,Kid,kidding|kids,people,noun,content,0,0,fringe,1,0,,consensus16,16,66,12.71
card_2030,kidney,Kidney,kidneys,body,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2031,kill,Kill,,actions,noun,content,0,0,fringe,1,0,,consensus14,14,11,9.33
card_2032,kilogram,Kilogram,,quantity,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2033,kind,Kind,kinder|kindest,ideas,noun,content,0,0,fringe,1,0,,consensus17,17,74,13.28
card_2034,king,King,,people,noun,content,0,0,fringe,1,0,,consensus7,7,7,5.92
card_2035,kitchen,Kitchen,,things,noun,content,0,0,fringe,1,0,,consensus21,21,21,13.04
card_2036,kitten,Kitten,kittens,animals,verb,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2037,knit,Knit,,actions,noun,content,0,0,fringe,1,0,,consensus10,10,3,6.08
card_2038,knock,Knock,,actions,noun,content,0,0,fringe,1,0,,consensus8,8,8,6.5
card_2039,kwanzaa,Kwanzaa,,activities,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2040,labor day,Labor day,,time,noun,content,0,0,fringe,2,0,,consensus8,8,0,3.2
card_2041,ladder,Ladder,,things,noun,content,0,0,fringe,1,0,,consensus18,18,3,9.28
card_2042,lady,Lady,,people,noun,content,0,0,fringe,1,0,,consensus4,4,7,4.72
card_2043,ladybug,Ladybug,,animals,noun,content,0,0,fringe,1,0,,consensus17,17,0,6.8
card_2044,lake,Lake,,nature,noun,content,0,0,fringe,1,0,,consensus20,20,7,11.12
card_2045,lamb,Lamb,,animals,noun,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2046,landmark,Landmark,,places,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2047,landscape,Landscape,,places,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2048,lane,Lane,,things,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2049,lasagna,Lasagna,,food,noun,content,0,0,fringe,1,0,,consensus19,19,2,9.25
card_2050,lately,Lately,,describing,adv,content,0,0,fringe,1,0,,consensus6,6,16,6.65
card_2051,laugh,Laugh,laughed|laughing|laughs,actions,noun,content,0,0,fringe,1,0,,consensus18,18,2,8.85
card_2052,laundry,Laundry,,clothes,noun,content,0,0,fringe,1,0,,consensus12,12,10,8.4
card_2053,laundry basket,Laundry basket,,things,noun,content,0,0,fringe,2,1,card_2052|card_1239,consensus13,13,0,5.2
card_2054,law,Law,,things,noun,content,0,0,fringe,1,0,,consensus5,5,3,4.08
card_2055,lawn mower,Lawn mower,,things,noun,content,0,0,fringe,2,0,,consensus13,13,0,5.2
card_2056,lawyer,Lawyer,,people,noun,content,0,0,fringe,1,0,,consensus17,17,14,10.86
card_2057,lay,Lay,laid|laying|lays,actions,noun,content,0,0,fringe,1,0,,consensus9,9,5,6.29
card_2058,lazy,Lazy,,describing,noun,content,0,0,fringe,1,0,,consensus10,10,10,7.6
card_2059,learn,Learn,learned|learning|learns,school,noun,content,0,0,fringe,1,0,,consensus19,19,20,12.17
card_2060,least,Least,,describing,adj,content,0,0,fringe,1,0,,consensus14,14,24,10.43
card_2061,leftovers,Leftovers,,food,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2062,leggings,Leggings,,clothes,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2063,lemon,Lemon,,food,noun,content,0,0,fringe,1,0,,consensus19,19,9,11.05
card_2064,lend,Lend,,actions,noun,content,0,0,fringe,1,0,,consensus9,9,8,6.9
card_2065,lesson,Lesson,lessons,school,noun,content,0,0,fringe,1,0,,consensus10,10,2,5.65
card_2066,let,Let,lets|letting,actions,verb,content,0,0,fringe,1,0,,consensus17,17,169,14.5
card_2067,let's,Let's,,things,noun,request,0,0,fringe,1,0,,consensus20,20,111,15.08
card_2068,letter,Letter,letters,ideas,noun,content,0,0,fringe,1,0,,consensus13,13,18,9.62
card_2069,level,Level,leveled|leveling|levels,describing,noun,content,0,0,fringe,1,0,,consensus11,11,4,6.81
card_2070,librarian,Librarian,,people,adj,content,0,0,fringe,1,0,,consensus15,15,0,6.0
card_2071,library,Library,,school,noun,content,0,0,fringe,1,0,,consensus20,20,14,12.06
card_2072,license plate,License plate,,things,noun,content,0,0,fringe,2,0,,consensus10,10,0,4.0
card_2073,lie,Lie,lain|lied|lies|lying,actions,noun,content,0,0,fringe,1,0,,consensus16,16,16,10.65
card_2074,life,Life,lives,describing,noun,content,0,0,fringe,1,0,,consensus6,6,29,7.5
card_2075,lift,Lift,lifted|lifting|lifts,actions,noun,content,0,0,fringe,1,0,,consensus19,19,12,11.45
card_2076,lightning,Lightning,,weather,verb,content,0,0,fringe,1,0,,consensus19,19,1,8.64
card_2077,lily,Lily,,nature,adv,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2078,lip,Lip,,body,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2079,lipstick,Lipstick,,things,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2080,list,List,,ideas,noun,content,0,0,fringe,1,0,,consensus6,6,11,6.13
card_2081,liver,Liver,,body,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2082,living room,Living room,,things,noun,content,0,0,fringe,2,1,card_0123|card_2521,consensus16,16,4,8.81
card_2083,lizard,Lizard,,animals,noun,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2084,llama,Llama,,animals,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2085,lobster,Lobster,,food,noun,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2086,local,Local,,describing,adj,content,0,0,fringe,1,0,,consensus7,7,4,5.21
card_2087,lock,Lock,locked|locking|locks,actions,noun,content,0,0,fringe,1,0,,consensus12,12,7,7.92
card_2088,lollipop,Lollipop,,food,noun,content,0,0,fringe,1,0,,consensus17,17,0,6.8
card_2089,loose,Loose,looser|loosest,describing,adj,content,0,0,fringe,1,0,,consensus9,9,3,5.68
card_2090,lot,Lot,lots,quantity,noun,content,0,0,fringe,1,0,,consensus6,6,84,9.06
card_2091,lotion,Lotion,,things,noun,content,0,0,fringe,1,0,,consensus15,15,1,7.04
card_2092,lovely,Lovely,,describing,adv,content,0,0,fringe,1,0,,consensus8,8,11,6.93
card_2093,low,Low,lower,describing,adj,content,0,0,fringe,1,0,,consensus19,19,2,9.25
card_2094,lucky,Lucky,,describing,adj,content,0,0,fringe,1,0,,consensus12,12,6,7.72
card_2095,luggage,Luggage,,things,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2096,lunch,Lunch,,school,noun,content,0,0,fringe,1,0,,consensus21,21,70,14.79
card_2097,lung,Lung,lungs,body,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2098,macaroni and cheese,Macaroni and cheese,,food,noun,content,0,0,fringe,3,0,,consensus5,5,2,3.65
card_2099,mad,Mad,,feelings,adj,feeling,0,0,fringe,1,0,,consensus19,19,9,11.05
card_2100,magazine,Magazine,,ideas,noun,content,0,0,fringe,1,0,,consensus13,13,10,8.8
card_2101,magic school bus,Magic school bus,,transport,noun,content,0,0,fringe,3,0,,consensus4,4,0,1.6
card_2102,mail,Mail,mailed|mailing|mails,actions,noun,content,0,0,fringe,1,0,,consensus7,7,34,8.13
card_2103,mail carrier,Mail carrier,,people,noun,content,0,0,fringe,2,0,,consensus15,15,0,6.0
card_2104,mail truck,Mail truck,,transport,noun,content,0,0,fringe,2,1,card_2102|card_2865,consensus7,7,0,2.8
card_2105,mailbox,Mailbox,,things,noun,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_2106,main,Main,,describing,adj,content,0,0,fringe,1,0,,consensus9,9,5,6.29
card_2107,major,Major,,describing,adj,content,0,0,fringe,1,0,,consensus10,10,2,5.65
card_2108,make-up,Make-up,,activities,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2109,makeup,Makeup,,things,noun,content,0,0,fringe,1,0,,consensus12,12,3,6.88
card_2110,male,Male,,animals,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2111,mall,Mall,,things,noun,content,0,0,fringe,1,0,,consensus16,16,23,11.17
card_2112,mammal,Mammal,mammals,animals,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2113,man,Man,,people,noun,content,0,0,fringe,1,0,,consensus19,19,23,12.37
card_2114,manage,Manage,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,13,6.76
card_2115,manager,Manager,,people,noun,content,0,0,fringe,1,0,,consensus10,10,8,7.3
card_2116,manatee,Manatee,,animals,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2117,map,Map,,things,noun,content,0,0,fringe,1,0,,consensus13,13,3,7.28
card_2118,maple,Maple,,nature,noun,content,0,0,fringe,1,0,,consensus11,11,1,5.44
card_2119,mardi gras,Mardi gras,,time,noun,content,0,0,fringe,2,0,,consensus8,8,0,3.2
card_2120,margarita,Margarita,,drink,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2121,marinara sauce,Marinara sauce,,food,noun,content,0,0,fringe,2,0,,consensus7,7,0,2.8
card_2122,marker,Marker,markers,things,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2123,marry,Marry,married|marries|marrying,actions,noun,content,0,0,fringe,1,0,,consensus11,11,15,8.56
card_2124,mars,Mars,,nature,noun,content,0,0,fringe,1,0,,consensus18,18,0,7.2
card_2125,marshmallow,Marshmallow,,food,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2126,martini,Martini,,drink,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2127,mascara,Mascara,,things,noun,content,0,0,fringe,1,0,,consensus7,7,1,3.84
card_2128,mashed potatoes,Mashed potatoes,,food,noun,content,0,0,fringe,2,0,,consensus5,5,3,4.08
card_2129,mask,Mask,,clothes,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2130,massachusetts,Massachusetts,,places,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2131,match,Match,matched|matches|matching,actions,noun,content,0,0,fringe,1,0,,consensus19,19,24,12.43
card_2132,material,Material,,things,noun,content,0,0,fringe,1,0,,consensus9,9,3,5.68
card_2133,math,Math,,school,noun,content,0,0,fringe,1,0,,consensus19,19,5,10.29
card_2134,matter,Matter,mattered|matters,ideas,noun,content,0,0,fringe,1,0,,consensus8,8,9,6.65
card_2135,mayo,Mayo,,food,noun,content,0,0,fringe,1,0,,consensus6,6,1,3.44
card_2136,mayonnaise,Mayonnaise,,food,noun,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2137,mcdonald's,Mcdonald's,,things,noun,content,0,0,fringe,1,0,,consensus5,5,4,4.41
card_2138,meadow,Meadow,,places,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2139,meal,Meal,meals,food,noun,content,0,0,fringe,1,0,,consensus12,12,16,9.05
card_2140,mean,Mean,meaner|meanest|meaning|means|meant,actions,noun,content,0,0,fringe,1,0,,consensus17,17,91,13.58
card_2141,measure,Measure,measured|measures|measuring,actions,noun,content,0,0,fringe,1,0,,consensus18,18,0,7.2
card_2142,measuring cup,Measuring cup,,things,noun,content,0,0,fringe,2,1,card_2141|card_1529,consensus11,11,0,4.4
card_2143,meat,Meat,,food,noun,content,0,0,fringe,1,0,,consensus19,19,7,10.72
card_2144,meatballs,Meatballs,,food,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2145,mechanic,Mechanic,,people,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2146,medical,Medical,,describing,adj,content,0,0,fringe,1,0,,consensus9,9,3,5.68
card_2147,mediterranean,Mediterranean,,nature,noun,content,0,0,fringe,1,0,,consensus7,7,2,4.45
card_2148,meerkat,Meerkat,,animals,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2149,melt,Melt,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_2150,memorial day,Memorial day,,time,noun,content,0,0,fringe,2,0,,consensus6,6,0,2.4
card_2151,mention,Mention,mentioned|mentioning|mentions,actions,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2152,menu,Menu,,ideas,noun,content,0,0,fringe,1,0,,consensus13,13,11,8.93
card_2153,meow,Meow,,activities,noun,content,0,0,fringe,1,0,,consensus8,8,1,4.24
card_2154,mercury,Mercury,,things,noun,content,0,0,fringe,1,0,,consensus18,18,0,7.2
card_2155,mesozoic,Mesozoic,,time,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2156,message,Message,messaged|messaging,technology,noun,content,0,0,fringe,1,0,,consensus9,9,33,8.89
card_2157,messy,Messy,messier|messiest,describing,noun,content,0,0,fringe,1,0,,consensus12,12,4,7.21
card_2158,metal,Metal,,things,noun,content,0,0,fringe,1,0,,consensus13,13,3,7.28
card_2159,meteor,Meteor,,nature,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2160,meter,Meter,,quantity,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2161,michigan,Michigan,,places,noun,content,0,0,fringe,1,0,,consensus9,9,1,4.64
card_2162,microwave,Microwave,,weather,noun,content,0,0,fringe,1,0,,consensus19,19,3,9.68
card_2163,middle,Middle,,places,noun,content,0,0,fringe,1,0,,consensus19,19,2,9.25
card_2164,middle ages,Middle ages,,time,noun,content,0,0,fringe,2,1,card_2163|card_1120,consensus6,6,0,2.4
card_2165,midnight,Midnight,,time,noun,content,0,0,fringe,1,0,,consensus8,8,6,6.12
card_2166,might,Might,,core,aux,content,0,0,fringe,1,0,,consensus18,18,52,13.16
card_2167,mile,Mile,,quantity,noun,content,0,0,fringe,1,0,,consensus4,4,10,5.2
card_2168,million,Million,,numbers,num,content,0,0,fringe,1,0,,consensus6,6,4,4.81
card_2169,mind,Mind,minded|minding|minds,ideas,noun,content,0,0,fringe,1,0,,consensus15,15,46,11.78
card_2170,mineral water,Mineral water,,drink,noun,content,0,0,fringe,2,0,,consensus9,9,0,3.6
card_2171,mini golf,Mini golf,,play,noun,content,0,0,fringe,2,0,,consensus9,9,0,3.6
card_2172,minnow,Minnow,,animals,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2173,mint,Mint,,quantity,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2174,minutes,Minutes,,ideas,noun,content,0,0,fringe,1,0,,corpus65,2,65,7.08
card_2175,mirror,Mirror,,things,noun,content,0,0,fringe,1,0,,consensus19,19,3,9.68
card_2176,miss,Miss,missed|misses|missing,actions,noun,content,0,0,fringe,1,0,,consensus18,18,68,13.55
card_2177,missouri,Missouri,,places,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2178,mittens,Mittens,,clothes,noun,content,0,0,fringe,1,0,,consensus11,11,1,5.44
card_2179,mix,Mix,mixed|mixes|mixing,actions,noun,content,0,0,fringe,1,0,,consensus17,17,2,8.45
card_2180,mixer,Mixer,,people,noun,content,0,0,fringe,1,0,,consensus17,17,0,6.8
card_2181,mobile,Mobile,cell phone,technology,noun,content,0,0,fringe,1,0,,consensus5,5,3,4.08
card_2182,mom,Mom,,people,noun,content,0,0,fringe,1,0,,consensus20,20,71,14.41
card_2183,money,Money,,things,noun,content,0,0,fringe,1,0,,consensus21,21,39,13.93
card_2184,monitor,Monitor,,actions,noun,content,0,0,fringe,1,0,,consensus8,8,1,4.24
card_2185,monkey,Monkey,,animals,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2186,moon,Moon,,nature,noun,content,0,0,fringe,1,0,,consensus19,19,2,9.25
card_2187,moose,Moose,,animals,noun,content,0,0,fringe,1,0,,consensus4,4,3,3.68
card_2188,mop,Mop,mopped|mopping|mops,actions,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2189,mosquito,Mosquito,,animals,noun,content,0,0,fringe,1,0,,consensus10,10,2,5.65
card_2190,most,Most,,describing,adj,content,0,0,fringe,1,0,,consensus14,14,24,10.43
card_2191,mother,Mother,,people,noun,content,0,0,fringe,1,0,,consensus6,6,32,7.64
card_2192,mother's day,Mother's day,,time,noun,content,0,0,fringe,2,0,,consensus15,15,1,7.04
card_2193,motorboat,Motorboat,,transport,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2194,mountain,Mountain,mountains,nature,noun,content,0,0,fringe,1,0,,consensus20,20,5,10.69
card_2195,mouth,Mouth,,body,noun,content,0,0,fringe,1,0,,consensus21,21,5,11.09
card_2196,movement,Movement,,activities,noun,content,0,0,fringe,1,0,,consensus5,5,1,3.04
card_2197,movie,Movie,movies,ideas,noun,content,0,0,fringe,1,0,,consensus16,16,132,13.74
card_2198,mow,Mow,,actions,noun,content,0,0,fringe,1,0,,consensus10,10,9,7.45
card_2199,mr,Mr,,ideas,noun,content,0,0,fringe,1,0,,consensus8,8,7,6.32
card_2200,mrs,Mrs,,ideas,noun,content,0,0,fringe,1,0,,consensus8,8,7,6.32
card_2201,mud,Mud,,things,noun,content,0,0,fringe,1,0,,consensus11,11,3,6.48
card_2202,muffin,Muffin,,food,noun,content,0,0,fringe,1,0,,consensus12,12,3,6.88
card_2203,multiplication,Multiplication,,activities,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
